ASM 0,ASM 45,ASM 90,ASM 135,Contrast 0,Contrast 45,Contrast 90,Contrast 135,Correlation 0,Correlation 45,Correlation 90,Correlation 135,IDM 0,IDM 45,IDM 90,IDM 135,Entropy 0,Entropy 45,Entropy 90,Entropy 135
0.00232,0.0018,0.00238,0.0018,6.06018,10.6735,5.43184,9.00906,0.99544,0.99196,0.99591,0.99322,0.53734,0.45776,0.54433,0.45949,1.87502,2.18783,1.69163,2.05856
